fileName,cropType,fieldID,region,fold_random,fold_busia_test,fold_bungoma_test,fold_siaya_test
kenya_2017_sentinel2_timeseries_851.npy,Sugar Cane,1104,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_852.npy,Non-Crop,1105,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_853.npy,Sugar Cane,1106,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_854.npy,Non-Crop,1108,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_855.npy,Sugar Cane,1109,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_856.npy,Maize,1110,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_857.npy,Sugar Cane,1111,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_858.npy,Banana,1112,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_859.npy,Non-Crop,1113,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_860.npy,Banana,1114,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_861.npy,Banana,1115,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_862.npy,Other,1116,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_863.npy,Sweet Potatoes,1117,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_864.npy,Non-Crop,1118,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_865.npy,Other,1120,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_866.npy,Non-Crop,1121,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_867.npy,Non-Crop,1122,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_868.npy,Sugar Cane,1123,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_869.npy,Maize,1124,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_870.npy,Maize,1125,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_871.npy,Non-Crop,1128,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_872.npy,Maize,1129,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_873.npy,Sugar Cane,1130,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_874.npy,Maize,1131,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_875.npy,Sugar Cane,1135,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_876.npy,Maize,1136,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_877.npy,Maize,1138,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_878.npy,Maize,1139,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_879.npy,Maize,1140,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_880.npy,Maize,1143,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_881.npy,Maize,1144,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_882.npy,Maize,1145,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_883.npy,Groundnut,1147,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_884.npy,Sugar Cane,1149,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_885.npy,Other,1150,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_886.npy,Sugar Cane,1152,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_887.npy,Sugar Cane,1153,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_888.npy,Maize,1154,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_889.npy,Other,1155,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_890.npy,Maize,1156,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_891.npy,Maize,1157,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_892.npy,Sugar Cane,1159,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_893.npy,Sugar Cane,1160,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_894.npy,Non-Crop,1161,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_895.npy,Non-Crop,1162,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_896.npy,Sugar Cane,1163,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_897.npy,Sweet Potatoes,1164,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_898.npy,Other,1167,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_899.npy,Sugar Cane,1168,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_900.npy,Maize,1169,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_901.npy,Sugar Cane,1171,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_902.npy,Other,1172,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_903.npy,Maize,1173,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_904.npy,Maize,1174,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_905.npy,Maize,1175,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_906.npy,Non-Crop,1176,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_907.npy,Maize,1177,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_908.npy,Beans,1178,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_909.npy,Beans,1179,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_910.npy,Maize,1180,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_911.npy,Maize,1182,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_912.npy,Maize,1183,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_913.npy,Sugar Cane,1184,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_914.npy,Sugar Cane,1185,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_915.npy,Maize,1186,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_916.npy,Sugar Cane,1188,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_917.npy,Banana,1190,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_918.npy,Sugar Cane,1191,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_919.npy,Maize,1192,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_920.npy,Sugar Cane,1195,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_921.npy,Maize,1196,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_922.npy,Banana,1198,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_923.npy,Maize,1199,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_924.npy,Sugar Cane,1200,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_925.npy,Maize,1201,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_926.npy,Banana,1202,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_927.npy,Other,1204,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_928.npy,Maize,1205,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_929.npy,Banana,1207,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_930.npy,Sugar Cane,1208,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_931.npy,Maize,1209,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_932.npy,Maize,1210,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_933.npy,Sugar Cane,1212,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_934.npy,Non-Crop,1213,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_935.npy,Non-Crop,1216,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_936.npy,Non-Crop,1219,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_937.npy,Non-Crop,1222,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_938.npy,Maize,1223,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_939.npy,Non-Crop,1224,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_940.npy,Non-Crop,1225,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_941.npy,Non-Crop,1226,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_942.npy,Maize,1227,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_943.npy,Beans,1229,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_944.npy,Maize,1230,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_945.npy,Maize,1231,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_946.npy,Sweet Potatoes,1232,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_947.npy,Banana,1233,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_948.npy,Sugar Cane,1235,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_949.npy,Sugar Cane,1236,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_950.npy,Sugar Cane,1237,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_951.npy,Maize,1238,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_952.npy,Sugar Cane,1239,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_953.npy,Sugar Cane,1244,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_954.npy,Sugar Cane,1245,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_955.npy,Beans,1246,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_956.npy,Non-Crop,1247,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_957.npy,Sugar Cane,1248,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_958.npy,Maize,1249,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_959.npy,Maize,1251,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_960.npy,Maize,1252,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_961.npy,Sugar Cane,1256,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_962.npy,Maize,1258,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_963.npy,Maize,1259,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_964.npy,Maize,1260,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_965.npy,Maize,1261,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_966.npy,Maize,1264,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_967.npy,Maize,1265,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_968.npy,Sugar Cane,1266,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_969.npy,Sugar Cane,1267,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_970.npy,Maize,1268,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_971.npy,Sugar Cane,1269,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_972.npy,Banana,1270,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_973.npy,Maize,1271,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_974.npy,Maize,1272,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_975.npy,Maize,1274,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_976.npy,Maize,1275,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_977.npy,Sugar Cane,1276,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_978.npy,Maize,1277,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_979.npy,Sugar Cane,1278,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_980.npy,Maize,1279,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_981.npy,Sugar Cane,1280,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_982.npy,Maize,1281,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_983.npy,Sugar Cane,1282,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_984.npy,Maize,1283,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_985.npy,Maize,1284,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_986.npy,Maize,1285,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_987.npy,Banana,1286,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_988.npy,Sweet Potatoes,1287,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_989.npy,Maize,1288,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_990.npy,Non-Crop,1289,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_991.npy,Sugar Cane,1291,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_992.npy,Sugar Cane,1294,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_993.npy,Maize,1296,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_994.npy,Other,1299,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_995.npy,Maize,1301,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_996.npy,Non-Crop,1302,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_997.npy,Maize,1303,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_998.npy,Maize,1304,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_999.npy,Sugar Cane,1305,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1000.npy,Maize,1307,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1001.npy,Maize,1309,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1002.npy,Maize,1310,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1003.npy,Maize,1311,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1004.npy,Maize,1314,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1005.npy,Sugar Cane,1315,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1006.npy,Maize,1318,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1007.npy,Maize,1319,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1008.npy,Banana,1320,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1009.npy,Maize,1322,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1010.npy,Maize,1323,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1011.npy,Banana,1324,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1012.npy,Sugar Cane,1325,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1013.npy,Sugar Cane,1327,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1014.npy,Maize,1328,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1015.npy,Sugar Cane,1329,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1016.npy,Other,1331,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1017.npy,Maize,1332,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1018.npy,Maize,1333,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1019.npy,Maize,1334,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1020.npy,Maize,1335,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1021.npy,Sugar Cane,1336,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1022.npy,Non-Crop,1337,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1023.npy,Banana,1338,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1024.npy,Maize,1339,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1025.npy,Sugar Cane,1340,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1026.npy,Sweet Potatoes,1341,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1027.npy,Sugar Cane,1342,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1028.npy,Beans,1343,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1029.npy,Maize,1344,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1030.npy,Maize,1345,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1031.npy,Maize,1346,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1032.npy,Sugar Cane,1347,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1033.npy,Non-Crop,1348,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1034.npy,Non-Crop,1349,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1035.npy,Non-Crop,1351,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1036.npy,Banana,1352,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1037.npy,Maize,1354,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1038.npy,Maize,1356,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1039.npy,Maize,1357,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1040.npy,Maize,1358,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1041.npy,Sugar Cane,1359,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1042.npy,Maize,1361,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1043.npy,Maize,1362,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1044.npy,Sugar Cane,1363,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1045.npy,Banana,1365,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1046.npy,Non-Crop,1366,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1047.npy,Non-Crop,1367,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1048.npy,Non-Crop,1368,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1049.npy,Maize,1369,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1050.npy,Beans,1370,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1051.npy,Maize,1372,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1052.npy,Beans,1373,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1053.npy,Non-Crop,1374,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1054.npy,Maize,1375,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1055.npy,Maize,1376,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1056.npy,Sugar Cane,1378,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1057.npy,Other,1379,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1058.npy,Maize,1380,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1059.npy,Maize,1381,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1060.npy,Sugar Cane,1382,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1061.npy,Maize,1383,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1062.npy,Maize,1386,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1063.npy,Maize,1389,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1064.npy,Maize,1392,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1065.npy,Sugar Cane,1393,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1066.npy,Sugar Cane,1397,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1067.npy,Maize,1399,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1068.npy,Maize,1403,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1069.npy,Maize,1404,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1070.npy,Sugar Cane,1405,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1071.npy,Other,1406,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1072.npy,Banana,1408,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1073.npy,Sugar Cane,1409,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1074.npy,Maize,1410,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1075.npy,Maize,1411,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1076.npy,Maize,1412,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1077.npy,Maize,1414,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1078.npy,Maize,1415,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1079.npy,Sugar Cane,1416,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1080.npy,Banana,1417,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1081.npy,Maize,1418,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1082.npy,Non-Crop,1419,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1083.npy,Maize,1420,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1084.npy,Sugar Cane,1422,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1085.npy,Sugar Cane,1423,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1086.npy,Maize,1424,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1087.npy,Maize,1425,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1088.npy,Sugar Cane,1426,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1089.npy,Sugar Cane,1427,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1090.npy,Sugar Cane,1428,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1091.npy,Maize,1429,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1092.npy,Maize,1430,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1093.npy,Other,1431,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1094.npy,Maize,1432,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1095.npy,Maize,1433,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1096.npy,Maize,1434,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1097.npy,Sugar Cane,1435,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1098.npy,Sugar Cane,1436,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1099.npy,Sugar Cane,1437,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1100.npy,Maize,1438,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1101.npy,Maize,1440,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1102.npy,Sugar Cane,1442,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1103.npy,Maize,1443,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1104.npy,Sugar Cane,1444,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1105.npy,Maize,1445,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1106.npy,Maize,1447,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1107.npy,Maize,1448,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1108.npy,Maize,1449,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1109.npy,Maize,1450,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1110.npy,Sugar Cane,1451,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1111.npy,Banana,1452,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1112.npy,Maize,1453,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1113.npy,Maize,1455,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1114.npy,Maize,1456,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1115.npy,Non-Crop,1457,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1116.npy,Maize,1458,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1117.npy,Maize,1459,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1118.npy,Sugar Cane,1460,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1119.npy,Maize,1461,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1120.npy,Maize,1463,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1121.npy,Maize,1466,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1122.npy,Maize,1467,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1123.npy,Sugar Cane,1468,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1124.npy,Maize,1469,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1125.npy,Non-Crop,1471,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1126.npy,Maize,1472,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1127.npy,Maize,1473,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1128.npy,Sugar Cane,1475,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1129.npy,Maize,1476,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1130.npy,Maize,1477,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1131.npy,Sugar Cane,1478,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1132.npy,Maize,1479,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1133.npy,Maize,1480,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1134.npy,Non-Crop,1482,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1135.npy,Maize,1483,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1136.npy,Maize,1484,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1137.npy,Maize,1486,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1138.npy,Maize,1487,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1139.npy,Maize,1488,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1140.npy,Maize,1489,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1141.npy,Maize,1491,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1142.npy,Sugar Cane,1494,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1143.npy,Maize,1497,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1144.npy,Maize,1499,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1145.npy,Maize,1500,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1146.npy,Maize,1501,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1147.npy,Banana,1504,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1148.npy,Sugar Cane,1505,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1149.npy,Maize,1506,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1150.npy,Maize,1507,Bungoma,test,train,test,train
kenya_2017_sentinel2_timeseries_1151.npy,Non-Crop,1508,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1152.npy,Sugar Cane,1510,Bungoma,train,train,test,train
kenya_2017_sentinel2_timeseries_1153.npy,Maize,1511,Bungoma,train,train,test,train
